"","ctl-treatA_Left","ctl-treatA_Right","ctl-treatA_Middle","ctl-treatA_Sides","ctl-treatA_MaxVal","ctl-treatA_MaxTime","ctl-treatB_Left","ctl-treatB_Right","ctl-treatB_Middle","ctl-treatB_Sides","ctl-treatB_MaxVal","ctl-treatB_MaxTime","treatA-treatB_Left","treatA-treatB_Right","treatA-treatB_Middle","treatA-treatB_Sides","treatA-treatB_MaxVal","treatA-treatB_MaxTime"
"PF3D7_API03900",0.200181837425083,-0.119731118987719,-0.586918569473948,0.667369287911312,0.667369287911312,"Sides",0.0170641838347052,0.317820075799235,0.0720230655152576,0.262861194118683,0.317820075799235,"Right",-0.183117653590378,0.437551194786955,0.658941634989206,-0.404508093792629,0.658941634989206,"Mid"
"PF3D7_API04200",0.325304984693901,-0.142704133977234,-0.444856264595366,0.627457115312033,0.627457115312033,"Sides",0.0388095303374762,0.2798232817097,-0.0549261273646748,0.373558939411852,0.373558939411852,"Sides",-0.286495454356424,0.422527415686935,0.389930137230691,-0.253898175900181,0.422527415686935,"Right"
"PF3D7_API04300",0.189205910913986,-0.133963487833558,-0.233180224347672,0.2884226474281,0.2884226474281,"Sides",0.623804946198416,0.39457644633501,0.470765606137651,0.547615786395775,0.623804946198416,"Left",0.43459903528443,0.528539934168568,0.703945830485323,0.259193138967675,0.703945830485323,"Mid"
"PF3D7_API04400",0.522013037971029,-0.241356695346065,-0.0350728144160927,0.315729157041057,0.522013037971029,"Left",0.59126584373627,0.223354633334004,0.353595327222524,0.461025149847751,0.59126584373627,"Left",0.0692528057652418,0.46471132868007,0.388668141638617,0.145295992806694,0.46471132868007,"Right"
"PF3D7_API04700",0.261983208921103,0.00687851784878047,-0.0306182108706098,0.299479937640493,0.299479937640493,"Sides",0.439817961057204,0.356511381897732,0.455882112954794,0.340447230000141,0.455882112954794,"Mid",0.177834752136101,0.349632864048951,0.486500323825403,0.0409672923596485,0.486500323825403,"Mid"
"PF3D7_API05800",-0.248757165829739,-1.56760604642716,-1.81005827142458,-0.00630494083231822,-1.81005827142458,"Mid",-0.120656989573223,0.126996809669633,-0.46796878929959,0.474308609395999,0.474308609395999,"Sides",0.128100176256516,1.69460285609679,1.34208948212499,0.480613550228317,1.69460285609679,"Right"
"Pfa_asR_373",0.190265639883028,-0.456311556701514,-0.628741724810796,0.36269580799231,-0.628741724810796,"Mid",-0.124073039144895,0.279165150548308,-0.00142674666874566,0.156518858072159,0.279165150548308,"Right",-0.314338679027923,0.735476707249823,0.627314978142051,-0.206176949920151,0.735476707249823,"Right"
"Pfa_asR_6453",0.139757883048558,-0.405608944599552,-0.634321600785008,0.368470539234014,-0.634321600785008,"Mid",0.0815744497236369,0.330985847429316,0.0908873931109762,0.321672904041977,0.330985847429316,"Right",-0.0581834333249213,0.736594792028868,0.725208993895984,-0.0467976351920363,0.736594792028868,"Right"
"Pfa_asR_7649",0.744439910013252,-0.0733003814118286,-0.104008029456918,0.775147558058342,0.775147558058342,"Sides",0.268914181600456,0.541159957024615,0.377376590664057,0.432697547961014,0.541159957024615,"Right",-0.475525728412796,0.614460338436444,0.481384620120975,-0.342450010097328,0.614460338436444,"Right"
"Pfa_npcR_6099",0.535087549915354,0.652901703723123,1.06819991837165,0.11978933526683,1.06819991837165,"Mid",0.283804051328832,0.167639219128364,0.50917884839657,-0.0577355779393733,0.50917884839657,"Mid",-0.251283498586522,-0.485262484594759,-0.559021069975077,-0.177524913206204,-0.559021069975077,"Mid"
"Pfa_npcR_6247",-0.697635160595321,-1.07153531887748,-1.27564898016231,-0.493521499310485,-1.27564898016231,"Mid",-0.602548584473189,-0.192652851751985,-0.501862493543691,-0.293338942681483,-0.602548584473189,"Left",0.0950865761221321,0.87888246712549,0.773786486618621,0.200182556629002,0.87888246712549,"Right"
"Pfa_npcR_6502a",-0.120030996008942,0.415330160742034,0.490422055666524,-0.195122890933433,0.490422055666524,"Mid",0.136832934835466,0.521978139505987,0.672328768725656,-0.0135176943842039,0.672328768725656,"Mid",0.256863930844408,0.106647978763953,0.181906713059132,0.18160519654923,0.256863930844408,"Left"
"Pfa_npcR_6753a",-0.624215406234666,-0.442618806537429,-0.431588269513355,-0.63524594325874,-0.63524594325874,"Sides",0.0889142284102194,-0.162577297445237,0.154270932118566,-0.227934001153585,-0.227934001153585,"Sides",0.713129634644885,0.280041509092192,0.585859201631921,0.407311942105155,0.713129634644885,"Left"
"Pfa_npcR_6793",-0.251028213749059,-1.09905736540895,-1.3534478481891,0.00336226903109198,-1.3534478481891,"Mid",0.170631651846276,0.306381206544131,-0.0891243316005727,0.566137189990979,0.566137189990979,"Sides",0.421659865595335,1.40543857195308,1.26432351658853,0.562774920959887,1.40543857195308,"Right"
"Pfa_npcR_6853",0.410532562535065,0.0451722902917391,0.34208214333296,0.113622709493844,0.410532562535065,"Left",0.0617255802178961,0.187417997525778,0.348789139097231,-0.0996455613535578,0.348789139097231,"Mid",-0.348806982317168,0.142245707234039,0.00670699576427123,-0.213268270847401,-0.348806982317168,"Left"
"Pfa_npcR_6867",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pfa_npcR_6894",-0.272146457231399,-0.107093821162651,-0.252216502928401,-0.127023775465649,-0.272146457231399,"Left",-0.0453529302420471,-0.0136280842079511,0.0251775588664097,-0.084158573316408,-0.084158573316408,"Sides",0.226793526989352,0.0934657369546998,0.277394061794811,0.0428652021492413,0.277394061794811,"Mid"
"Pfa_npcR_7031",0.137573180256244,0.348183898415139,0.487549067978877,-0.0017919893074941,0.487549067978877,"Mid",-0.105922141923865,-0.0813956699529357,0.117752760087539,-0.30507057196434,-0.30507057196434,"Sides",-0.24349532218011,-0.429579568368074,-0.369796307891339,-0.303278582656846,-0.429579568368074,"Right"
"Pfa_npcR_7105",0.300137028474683,0.36735494870916,0.651341848730946,0.0161501284528976,0.651341848730946,"Mid",0.0151335485425518,-0.129830108383131,0.107095477609362,-0.221792037449941,-0.221792037449941,"Sides",-0.285003479932131,-0.497185057092291,-0.544246371121583,-0.237942165902839,-0.544246371121583,"Mid"
"Pfa_npcR_7171",0.641173238236561,-0.110873007276262,0.0671884896122981,0.463111741348002,0.641173238236561,"Left",0.575411042087312,0.681569725396732,0.773438820064778,0.483541947419266,0.773438820064778,"Mid",-0.0657621961492492,0.792442732672994,0.70625033045248,0.0204302060712638,0.792442732672994,"Right"
"Pfa_npcR_7433",0.176985066293514,-0.42917053625978,-0.796436800215584,0.544251330249319,-0.796436800215584,"Mid",0.0975874705690623,0.433002399434625,0.194212011412388,0.3363778585913,0.433002399434625,"Right",-0.079397595724452,0.862172935694405,0.990648811627971,-0.207873471658019,0.990648811627971,"Mid"
"Pfa_npcR_7439",-0.108285824033967,-0.155427855734106,-0.168355325978695,-0.0953583537893774,-0.168355325978695,"Mid",-0.224587586497031,-0.497177699443344,-0.0930094547313754,-0.628755831209,-0.628755831209,"Sides",-0.116301762463064,-0.341749843709238,0.07534587124732,-0.533397477419622,-0.533397477419622,"Sides"
"Pfa_npcR_7603",0.286806604154652,-0.332575114316243,-0.289218002707225,0.243449492545633,-0.332575114316243,"Right",0.0982765058912179,0.197878986705159,0.195775492156279,0.100380000440098,0.197878986705159,"Right",-0.188530098263434,0.530454101021402,0.484993494863504,-0.143069492105535,0.530454101021402,"Right"
"Pfa_raR_299",0.94873249378258,0.773106383779314,0.994093303211691,0.727745574350203,0.994093303211691,"Mid",1.27627988394417,0.987855936470253,1.38914353407246,0.874992286341968,1.38914353407246,"Mid",0.327547390161593,0.214749552690939,0.395050230860766,0.147246711991764,0.395050230860766,"Mid"
"Pfa_raR_6328a",-1.24786846697665,-2.342771401197,-2.92598537945702,-0.664654488716629,-2.92598537945702,"Mid",-1.15696666066095,-0.896274737869469,-1.66794932049237,-0.385292078038048,-1.66794932049237,"Mid",0.0909018063157015,1.44649666332753,1.25803605896465,0.279362410678581,1.44649666332753,"Right"
"Pfa_raR_6430",-1.34359082814882,-2.12348124226645,-2.54129698843927,-0.925775081976011,-2.54129698843927,"Mid",-1.48789417169098,-1.27836865601294,-1.66357248090166,-1.10269034680225,-1.66357248090166,"Mid",-0.144303343542151,0.845112586253518,0.877724507537605,-0.176915264826239,0.877724507537605,"Mid"
"Pfa_raR_7295",-0.905227237015792,-0.428610396436142,-0.640717921236997,-0.693119712214938,-0.905227237015792,"Left",-0.514518064269794,-0.173568940745539,-0.22195466700368,-0.466132338011653,-0.514518064269794,"Left",0.390709172745998,0.255041455690604,0.418763254233317,0.226987374203285,0.418763254233317,"Mid"
"Pfa_rasR_6152a",0.00606111485292012,-0.32432066633974,-0.151097147744348,-0.167162403742472,-0.32432066633974,"Right",-0.404470718294743,-0.147556601692315,-0.165127756688144,-0.386899563298912,-0.404470718294743,"Left",-0.410531833147663,0.176764064647425,-0.0140306089437958,-0.219737159556441,-0.410531833147663,"Left"
"Pfa_rasR_6152b",0.0408359367865736,-0.478277694801782,-0.207293568903081,-0.230148189112127,-0.478277694801782,"Right",-0.102954723145535,-0.269930980242175,0.021008259781598,-0.393893963169308,-0.393893963169308,"Sides",-0.143790659932109,0.208346714559608,0.228301828684679,-0.163745774057182,0.228301828684679,"Mid"
"Pfa_rasR_6472",-1.24576577329985,-1.69017172499421,-2.26150226546109,-0.674435232832966,-2.26150226546109,"Mid",-1.576260520877,-0.74056741605063,-1.3548850574937,-0.961942879433924,-1.576260520877,"Left",-0.330494747577143,0.949604308943576,0.90661720796739,-0.287507646600958,0.949604308943576,"Right"
"Pfa_rasR_7014",-0.506025512326923,-0.929963512277285,-0.84550683607911,-0.590482188525098,-0.929963512277285,"Right",-0.741588324735154,-0.36816819440309,-0.339529695109062,-0.770226824029181,-0.770226824029181,"Sides",-0.23556281240823,0.561795317874196,0.505977140970047,-0.179744635504083,0.561795317874196,"Right"
"Pfa_rasR_7124",-0.12992650409047,-0.401551161616933,-0.642087879742331,0.110610214034927,-0.642087879742331,"Mid",-0.351108937348869,-0.0657524446622073,-0.206610882040277,-0.2102504999708,-0.351108937348869,"Left",-0.221182433258398,0.335798716954726,0.435476997702054,-0.320860714005727,0.435476997702054,"Mid"
"Pfa_scaR_39",-0.143131182779809,0.0455559253759344,0.0618892394181004,-0.159464496821975,-0.159464496821975,"Sides",0.00467297833540291,-0.314365302388497,-0.084597079230798,-0.225095244822296,-0.314365302388497,"Right",0.147804161115211,-0.359921227764432,-0.146486318648898,-0.0656307480003218,-0.359921227764432,"Right"
"Pfa_snoR_26",0.0678679285370682,0.395072432840427,0.675037606002934,-0.212097244625439,0.675037606002934,"Mid",0.263631799922407,0.613437361715516,0.704306436421071,0.172762725216852,0.704306436421071,"Mid",0.195763871385339,0.218364928875089,0.0292688304181366,0.384859969842291,0.384859969842291,"Sides"
"Pfa_snoR_37",-0.218534699080723,-1.57960034790172,-2.14023568355359,0.342100636571144,-2.14023568355359,"Mid",-0.22862367249445,0.111850457639803,-0.966247523314858,0.849474308460213,-0.966247523314858,"Mid",-0.0100889734137277,1.69145080554153,1.17398816023873,0.507373671889069,1.69145080554153,"Right"
"Pfa_snoR_42a",0.230366948698484,-0.770737218048174,-0.934930884566112,0.394560615216423,-0.934930884566112,"Mid",0.405496345090641,0.568489750839089,0.263625312164914,0.710360783764815,0.710360783764815,"Sides",0.175129396392156,1.33922696888726,1.19855619673103,0.315800168548392,1.33922696888726,"Right"
"Pfa_snoR_42b1",-0.471108848159785,-1.12050312845397,-1.34117879791172,-0.250433178702037,-1.34117879791172,"Mid",0.374100608091387,0.892722374889112,0.36486731335488,0.901955669625619,0.901955669625619,"Sides",0.845209456251172,2.01322550334308,1.7060461112666,1.15238884832766,2.01322550334308,"Right"
"Pfa_snoR_42b2",-0.222495665741058,-0.940719198377765,-1.09478887004108,-0.0684259940777473,-1.09478887004108,"Mid",0.35232222317991,0.514978791491194,0.266554101493149,0.600746913177954,0.600746913177954,"Sides",0.574817888920968,1.45569798986896,1.36134297153423,0.669172907255701,1.45569798986896,"Right"
"Pfa_snoR_U14a",-0.252589992064965,-1.61336857666649,-2.10916103214015,0.243202463408694,-2.10916103214015,"Mid",-0.340181105658997,0.00667884462528322,-0.991957458481371,0.658455197447656,-0.991957458481371,"Mid",-0.0875911135940319,1.62004742129178,1.11720357365878,0.415252734038962,1.62004742129178,"Right"
"Pfa_snoR_U14b",-0.165697253806485,-1.56129254661836,-2.01479495935216,0.287805158927317,-2.01479495935216,"Mid",-0.331065763560698,0.044390699834302,-0.916964552220164,0.630289488493769,-0.916964552220164,"Mid",-0.165368509754213,1.60568324645266,1.097830407132,0.342484329566452,1.60568324645266,"Right"
"Pfa_starR_353",-0.240099085504468,-0.0306195348556593,0.023938791183191,-0.294657411543318,-0.294657411543318,"Sides",0.665909168221513,0.0650262897593251,0.526148981062561,0.204786476918277,0.665909168221513,"Left",0.906008253725981,0.0956458246149844,0.50221018987937,0.499443888461595,0.906008253725981,"Left"
"Pfa_starR_6384",-1.42773511839488,-2.09004332552336,-2.39511468825978,-1.12266375565846,-2.39511468825978,"Mid",0.373875284503042,0.0291252193521693,-0.161361046636169,0.56436155049138,0.56436155049138,"Sides",1.80161040289793,2.11916854487553,2.23375364162361,1.68702530614984,2.23375364162361,"Mid"
"Pfa_starR_6394a",-0.865732793365779,-1.90465054273983,-2.0830860754047,-0.687297260700911,-2.0830860754047,"Mid",0.175179824224377,0.0326392263802173,-0.246791832680532,0.454610883285125,0.454610883285125,"Sides",1.04091261759016,1.93728976912005,1.83629424272417,1.14190814398604,1.93728976912005,"Right"
"Pfa_starR_6521",0.324450490768407,-0.509353614620616,-0.0214488788277337,-0.163454245024475,-0.509353614620616,"Right",-0.19848802561547,0.00091138311463329,0.0706075423225929,-0.268184184823431,-0.268184184823431,"Sides",-0.522938516383878,0.510264997735249,0.0920564211503266,-0.104729939798956,-0.522938516383878,"Left"
"Pfa_starR_6525",-1.04568615311364,-1.42814771186164,-1.99466835503415,-0.479165509941122,-1.99466835503415,"Mid",-1.32597873345953,-0.358063513552555,-1.12759690747074,-0.556445339541338,-1.32597873345953,"Left",-0.280292580345887,1.07008419830908,0.867071447563412,-0.0772798296002155,1.07008419830908,"Right"
"Pfa_starR_7494",0.0393127538308588,-0.311731036965032,-0.295506664954522,0.0230883818203482,-0.311731036965032,"Right",0.604223663357532,0.406546107209783,0.504686084949519,0.506083685617794,0.604223663357532,"Left",0.564910909526673,0.718277144174815,0.800192749904041,0.482995303797446,0.800192749904041,"Mid"
"Pfa_vasR_6431",-1.45924997242735,-1.73075860748005,-2.11836558904559,-1.07164299086181,-2.11836558904559,"Mid",-1.2532140152826,-0.863951346232989,-1.24212403979455,-0.875041321721036,-1.2532140152826,"Left",0.206035957144749,0.866807261247057,0.876241549251037,0.196601669140769,0.876241549251037,"Mid"
"Pfa_vasR_6530a",0.0907041268326398,-0.163184225107521,-0.537174362440849,0.464694264165969,-0.537174362440849,"Mid",-0.0692320443515025,0.313731394527754,0.0138836568187446,0.230615693357507,0.313731394527754,"Right",-0.159936171184142,0.476915619635274,0.551058019259594,-0.234078570808462,0.551058019259594,"Mid"
"Pfa_vasR_6635",-0.229765006800891,-0.351165854967424,-0.393506858734375,-0.18742400303394,-0.393506858734375,"Mid",-0.798124878764523,-0.78210143192886,-0.834680808048739,-0.745545502644645,-0.834680808048739,"Mid",-0.568359871963632,-0.430935576961436,-0.441173949314364,-0.558121499610705,-0.568359871963632,"Left"
"Pfa_vasR_6807",-0.10225053937608,-0.565335415690877,-0.869793633462873,0.202207678395917,-0.869793633462873,"Mid",-0.441912720573543,-0.399490348766233,-0.728718614954806,-0.112684454384969,-0.728718614954806,"Mid",-0.339662181197463,0.165845066924644,0.141075018508067,-0.314892132780887,-0.339662181197463,"Left"
"Pfa_vasR_6944",-1.44633116131289,-2.69483369182748,-3.11838867802023,-1.02277617512014,-3.11838867802023,"Mid",-3.02669190814945,-2.08325298352899,-3.07730890664188,-2.03263598503656,-3.07730890664188,"Mid",-1.58036074683656,0.611580708298494,0.0410797713783563,-1.00985980991642,-1.58036074683656,"Left"
"Pfa_vasR_7571",-0.180986294929274,-0.283321628557183,-0.252224313091667,-0.212083610394791,-0.283321628557183,"Right",0.261271476045056,0.239225101993652,0.354344951402594,0.146151626636115,0.354344951402594,"Mid",0.44225777097433,0.522546730550836,0.606569264494261,0.358235237030905,0.606569264494261,"Mid"
"Proline",-0.120077876656859,-3.03482172240091,-2.8091542923132,-0.345745306744576,-3.03482172240091,"Right",-1.57319688266375,-1.24277846125241,-2.413251136697,-0.402724207219162,-2.413251136697,"Mid",-1.45311900600689,1.79204326114851,0.395903155616199,-0.0569789004745865,1.79204326114851,"Right"
"ribosomal",-0.480640350547836,-1.10601597281407,-1.70296430498646,0.116307981624553,-1.70296430498646,"Mid",0.0463612379743692,-0.175312768422852,-0.528284068595054,0.399332538146571,-0.528284068595054,"Mid",0.527001588522205,0.930703204391216,1.1746802363914,0.283024556522018,1.1746802363914,"Mid"
"Rluciferase",-0.565795407047817,-1.53213008083844,-1.79798824353073,-0.299937244355522,-1.79798824353073,"Mid",-0.923558324818236,-0.183217271785119,-0.78529521361727,-0.321480382986084,-0.923558324818236,"Left",-0.35776291777042,1.34891280905332,1.01269302991346,-0.0215431386305622,1.34891280905332,"Right"
"RNAZ4783",0.484242826958977,0.678311593869376,0.959138825538351,0.203415595290002,0.959138825538351,"Mid",0.134034874405372,-0.528426595985552,-0.132593873516686,-0.261797848063494,-0.528426595985552,"Right",-0.350207952553605,-1.20673818985493,-1.09173269905504,-0.465213443353497,-1.20673818985493,"Right"
