"","ctl-treatA_MaxVal","ctl-treatB_MaxVal","treatA-treatB_MaxVal","ctl-treatA_MaxTime","ctl-treatB_MaxTime","treatA-treatB_MaxTime"
"PF3D7_0501600",-0.193518516644624,0.331113986780392,0.524632503425015,"ring","ring","ring"
"PF3D7_0501700",-0.212633605298879,0.212488819265861,0.292668624535329,"ring","ring","ring"
"PF3D7_0501800",-0.134901515297048,0.136921510446641,0.12521918188908,"ring","ring","ring"
"PF3D7_0501900",0.222604893429147,0.375217788585494,0.332447685509892,"ring","ring","ring"
"PF3D7_0502000",-0.121839384928113,-0.42792349865647,-0.477252080622598,"ring","ring","ring"
"PF3D7_0502100",0.535371392631703,0.400722481783033,-0.13464891084867,"ring","ring","ring"
"PF3D7_0502200",0.696051886766927,0.353401066018939,-0.342650820747988,"ring","ring","ring"
"PF3D7_0502300",0.520198483018958,0.709731227260199,0.759326989245902,"ring","ring","ring"
"PF3D7_0502400",-0.144329300045881,-0.407800975324822,-0.3424942446923,"ring","ring","ring"
"PF3D7_0502500",-0.505637875516751,-0.25723477368874,0.308435190389119,"ring","ring","ring"
"PF3D7_0502600",-0.0842983788735279,0.184919085922916,0.210981590482506,"ring","ring-ring","ring-ring"
"PF3D7_0502700",0.137539774913975,-0.394944817337419,-0.485933336412372,"ring","ring-ring","ring-ring"
"PF3D7_0502800",0.2676171234001,0.274683750209022,-0.238925026781451,"ring","ring","ring-ring"
"PF3D7_0502900",-0.11157084560747,0.413145313059016,0.419972871602411,"ring-ring","ring","ring"
"PF3D7_0503000",0.213721956721385,0.243065175651984,-0.137684328658468,"ring","ring","ring"
"PF3D7_0503100",-0.393993881760206,0.250979291251213,0.64497317301142,"ring","ring","ring"
"PF3D7_0503200",0.329134220255515,0.191990624601354,-0.328129512018638,"ring","ring-ring","ring"
"PF3D7_0503300",0.360629015966368,-0.296946782920365,-0.621394663266118,"ring","ring","ring"
"PF3D7_0503400",-0.91439171685365,-0.226521603055917,0.92168039488458,"ring","ring","ring"
"PF3D7_0503500",-0.268373309184277,0.0941973102676268,0.21178052767929,"ring","ring-ring","ring"
"PF3D7_0503600",-0.804144699254255,-0.237823471308649,0.868765584248974,"ring","ring","ring"
"PF3D7_0503800",0.319087699450127,0.0987495360738304,-0.236399526653274,"ring-ring","ring","ring-ring"
"PF3D7_0503900",0.424525862896286,-0.228240144887502,-0.63172373017501,"ring","ring-ring","ring-ring"
"PF3D7_0504000",0.359277574531724,-0.204543507664834,-0.537251790151298,"ring","ring","ring"
"PF3D7_0504100",0.050841534246555,0.268808679087587,0.236538646366882,"ring-ring","ring","ring"
"PF3D7_0504200",-0.494285362755973,-0.260929761869542,-0.450561749912968,"ring-ring","ring-ring","ring"
"PF3D7_0504300",0.295740223029745,-0.777559738565749,-0.89278119972977,"ring","ring","ring"
"PF3D7_0504400",0.382682898947569,0.417383566697415,0.126592018829875,"ring","ring","ring-ring"
"PF3D7_0504500",-1.68993600447272,-1.23941671049273,0.867732556220315,"ring","ring","ring"
"PF3D7_0504600",-0.434957487232185,0.0985132953660843,0.501860342919103,"ring","ring-ring","ring"
"PF3D7_0504700",0.301326033930638,-0.360554807487234,-0.508792069704635,"ring-ring","ring","ring"
"PF3D7_0504800",-0.471613456764741,-0.158722088599051,0.428322715655972,"ring","ring","ring"
"PF3D7_0504900",-0.318746866936195,-0.248391949308083,0.349968896061993,"ring-ring","ring-ring","ring"
"PF3D7_0505000",0.346891112717094,0.156840465456684,-0.19005064726041,"ring","ring","ring"
"PF3D7_0505100",0.304060919019085,-0.156634550798354,-0.398873472402938,"ring","ring-ring","ring"
"PF3D7_0505200",0.219256175013171,0.358999757564129,0.230215201293938,"ring","ring","ring"
"PF3D7_0505300",-0.839788785144368,0.442596101094654,1.24384632770625,"ring","ring","ring"
"PF3D7_0505400",0.430193715825037,0.255028046477888,-0.175165669347149,"ring","ring","ring"
"PF3D7_0505500",-0.232471538284433,0.167369781599259,0.364186146275516,"ring","ring","ring"
"PF3D7_0505600",0.382150374076194,-0.158108912590166,-0.54025928666636,"ring","ring","ring"
"PF3D7_0505700",0.31958584093629,-0.229994342120813,-0.549580183057103,"ring","ring","ring"
"PF3D7_0505800",-0.230316411148573,0.296422070420984,0.429772426915306,"ring","ring","ring"
"PF3D7_0505900",0.241579836246717,0.316374716688623,0.38252572882504,"ring-ring","ring","ring"
"PF3D7_0506000",-0.160581264207401,0.371823108205996,0.406607760515162,"ring","ring","ring"
"PF3D7_0506100",0.690845557051689,0.499777963975781,-0.246524168918699,"ring","ring","ring"
"PF3D7_0506200",0.240739349544744,-0.296521144381015,-0.422940394616229,"ring-ring","ring","ring"
"PF3D7_0506300",0.548737214243235,0.175559049693425,-0.460950368411066,"ring","ring","ring"
"PF3D7_0506400",-0.558595828309394,0.425214677211224,0.719505179493623,"ring","ring","ring"
"PF3D7_0506500",-0.355434405568245,-1.02767675005863,-0.791468757665957,"ring","ring","ring"
"PF3D7_0506600",0.18790011949625,0.580476016896214,0.457110673184596,"ring-ring","ring","ring"
"PF3D7_0506700",0.529306654839597,0.440327498929011,-0.088979155910586,"ring","ring","ring"
"PF3D7_0506800",0.32792555779613,0.0717585532458172,-0.256167004550313,"ring","ring","ring"
"PF3D7_0506900",-0.421006787281811,0.14972528537718,0.570732072658991,"ring","ring","ring"
"PF3D7_0507000",0.237651257998104,0.403029047426805,0.245742723252618,"ring","ring","ring"
"PF3D7_0507100",-0.247661751074199,-0.362044853866222,-0.467055192883015,"ring-ring","ring-ring","ring"
"PF3D7_0507200",-0.349328250161648,0.153626446387543,0.412918188022048,"ring","ring","ring"
"PF3D7_0507300",-1.56538336725809,0.304830217347471,1.87021358460556,"ring","ring","ring"
"PF3D7_0507400",-1.08826065492185,-0.355822041154104,1.01730268792852,"ring","ring","ring"
"PF3D7_0507500",-1.03604596878494,0.278246845066482,1.18410523117208,"ring","ring","ring"
"PF3D7_0507600",0.547161946344021,0.187337910365826,-0.377470788899879,"ring","ring","ring"
"PF3D7_0507700",0.637552583122271,0.398555550773727,-0.238997032348544,"ring","ring","ring"
"PF3D7_0507800",-0.338484283801793,-0.72263233215648,-0.766014131691981,"ring","ring","ring"
"PF3D7_0507900",-0.347725429874622,0.351786331432152,0.605004230822436,"ring","ring","ring"
"PF3D7_0508000",-0.611362997124158,0.338148357935626,0.887055365037115,"ring","ring-ring","ring"
"PF3D7_0508100",-0.607251697783488,-0.151632405578513,0.615733923544941,"ring","ring-ring","ring"
"PF3D7_0508200",-0.582063144710036,0.236169991549111,0.818233136259147,"ring","ring","ring"
"PF3D7_0508300",0.356901408116297,0.355100951926366,0.259495527146709,"ring-ring","ring","ring"
"PF3D7_0508400",0.413078301914196,0.0700335489825862,-0.407803305848237,"ring","ring","ring"
"PF3D7_0508500",-0.161666857239257,0.0996298195510037,0.225647662028332,"ring","ring","ring"
"PF3D7_0508600",0.141351949328073,-0.264488774545509,-0.405840723873581,"ring","ring","ring"
"PF3D7_0508700",0.124789294334335,-0.415514657900452,-0.540303952234787,"ring","ring","ring"
"PF3D7_0508800",0.553493317871483,0.419276126289271,0.281934475348587,"ring","ring","ring-ring"
"PF3D7_0508900",-0.562600313371592,0.372594174202542,0.935194487574135,"ring","ring","ring"
"PF3D7_0509000",-0.569725192677896,-0.157480281687897,0.670602155042286,"ring","ring","ring"
"PF3D7_0509100",-0.350312439819632,0.232535621663417,0.406544763319509,"ring","ring","ring"
"PF3D7_0509200",0.72312612131877,0.660701066728985,0.465029135110462,"ring-ring","ring","ring"
"PF3D7_0509300",-0.244144447292886,0.145114217980747,0.367653629702997,"ring-ring","ring","ring"
"PF3D7_0509400",0.459556560479415,-0.0775659313486494,-0.415530665946218,"ring","ring-ring","ring"
"PF3D7_0509500",-0.441063387781583,-0.307661496154254,0.331447446072553,"ring","ring-ring","ring"
"PF3D7_0509600",0.676270006555503,0.454999620465762,-0.221270386089742,"ring","ring","ring"
"PF3D7_0509700",-0.195536732664212,-0.323816560470668,-0.365753618768666,"ring","ring","ring-ring"
"PF3D7_0509800",-0.180971052811801,0.122883532705625,0.303854585517426,"ring","ring","ring"
"PF3D7_0509900",0.240583880967548,-0.400854878983094,-0.387596422543252,"ring","ring-ring","ring"
"PF3D7_0510000",0.694978733041927,-0.171203424673889,-0.710822568917483,"ring","ring","ring"
"PF3D7_0510100",-0.175437383371637,-0.357881034396723,-0.404652014983403,"ring","ring","ring"
"PF3D7_0510200",0.350347997608447,-0.177095023417682,-0.18223130062027,"ring","ring-ring","ring"
"PF3D7_0510300",-0.793156032571491,0.202375902766741,0.807422222371036,"ring","ring","ring"
"PF3D7_0510400",0.317513490429097,0.29007278997733,-0.0816178231669817,"ring","ring","ring"
"PF3D7_0510500",0.234192758594639,-0.176422393195986,-0.357052501895152,"ring","ring","ring"
"PF3D7_0510700",-0.418515546265785,-0.365099291420896,0.306933935869233,"ring","ring","ring"
"PF3D7_0510800",-0.95507438793841,-0.544612473210784,0.410461914727626,"ring","ring","ring"
"PF3D7_0510900",-0.885810570786339,0.379795623139446,0.88624766723682,"ring","ring-ring","ring"
"PF3D7_0511000",0.334641678689479,0.294040001925202,0.454003861652214,"ring","ring","ring"
"PF3D7_0511100",-0.0341068916311067,0.335348199858335,0.351836584817512,"ring","ring","ring"
"PF3D7_0511200",-0.950333269414919,-0.409197511067083,0.71082507991322,"ring","ring","ring"
"PF3D7_0511300",0.389106565972378,0.155659454359274,-0.233447111613104,"ring","ring","ring"
"PF3D7_0511400",0.375904866146574,0.127121028476674,-0.271486663570206,"ring","ring","ring"
"PF3D7_0511500",-0.519321563261842,-1.09210936793851,-0.588798761912588,"ring","ring","ring"
"PF3D7_0511600",0.87050276353473,0.363319120970702,-0.507183642564028,"ring","ring","ring"
"PF3D7_0511700",0.31923664773684,0.579444408291232,0.380283794656748,"ring","ring","ring"
"PF3D7_0511800",0.30988798819871,0.172901170984981,-0.211551527264905,"ring","ring","ring"
"PF3D7_0511900",0.864322255777852,-0.149639995580384,-0.795250398284555,"ring","ring-ring","ring"
"PF3D7_0512000",0.282742685122061,0.311764129189797,-0.196879156202369,"ring","ring","ring"
"PF3D7_0512100",-0.251460850477846,0.306453716107275,0.408562619819461,"ring-ring","ring","ring-ring"
"PF3D7_0512200",0.485169533909685,0.440034648385728,0.108391369034257,"ring","ring","ring-ring"
"PF3D7_0512300",-0.218389843295414,-0.236398359174162,0.344097436726539,"ring-ring","ring-ring","ring"
"PF3D7_0512400",-0.343094320247414,-0.186103498849908,-0.322076494463434,"ring","ring","ring-ring"
"PF3D7_0512500",0.417453053761154,0.216161923317513,-0.245764781886022,"ring","ring","ring"
"PF3D7_0512600",0.133811185919095,-0.168194993694051,-0.287652900042948,"ring","ring-ring","ring"
"PF3D7_0512700",0.458855803890491,0.41931582168326,-0.13694907477229,"ring","ring","ring"
"PF3D7_0512800",0.56850827141237,-0.386626905729286,-0.839807200922077,"ring","ring","ring"
"PF3D7_0512900",0.385292235765654,-0.173686613511751,-0.314451881241886,"ring","ring-ring","ring"
"PF3D7_0513000",-1.08689433518541,0.383977906846501,0.895491565661956,"ring","ring-ring","ring"
"PF3D7_0513100",0.34600310885151,0.266238951705489,0.476242021429838,"ring-ring","ring","ring"
"PF3D7_0513200",0.110538652720602,-0.32463071609519,-0.420365940962155,"ring","ring","ring"
"PF3D7_0513300",0.922377864180371,0.586126469540562,-0.407913202881948,"ring","ring","ring-ring"
"PF3D7_0513400",0.236835415349784,0.375191762520147,0.342490653436539,"ring","ring","ring"
"PF3D7_0513500",-0.317478815546702,-0.206727316228899,0.280103998070198,"ring","ring","ring"
"PF3D7_0513600",0.286539563290845,-0.355113868783743,-0.641653432074587,"ring","ring","ring"
"PF3D7_0513700",-0.54432875060329,-0.467495867260731,0.38237019044206,"ring","ring","ring"
"PF3D7_0513800",-0.47970436818135,0.168909106697841,0.501976169223245,"ring","ring","ring"
"PF3D7_0513900",0.535497948583626,0.591513325838852,0.760347933498506,"ring","ring","ring"
"PF3D7_0514000",-0.879449109052641,-0.598896092637611,0.5058148389843,"ring","ring-ring","ring"
"PF3D7_0514100",0.279629331858432,-0.366021323053246,-0.573887788431509,"ring","ring","ring"
"PF3D7_0514200",0.482050823107043,0.449269909653929,0.106691044890597,"ring","ring","ring"
"PF3D7_0514300",0.673262649588555,-0.30127316087279,-0.6483161847979,"ring","ring-ring","ring"
"PF3D7_0514400",-2.12479979826732,-1.18427327481399,1.38928622525816,"ring","ring","ring"
"PF3D7_0514500",-0.573220396142917,0.501222073370316,0.816255284123479,"ring","ring","ring"
"PF3D7_0514600",0.296411598779235,0.447724758919666,0.324516612030807,"ring","ring","ring"
"PF3D7_0514700",-0.440629971853539,-1.01779103594974,-0.74480522956429,"ring","ring","ring-ring"
"PF3D7_0514800",0.465752377360505,-0.064787771402725,-0.459555121192164,"ring","ring","ring"
"PF3D7_0514900",0.177289443601896,-0.348244086528639,-0.214925093104552,"ring","ring-ring","ring"
"PF3D7_0515000",-0.226976585037152,-0.365169568585732,-0.42191743797703,"ring","ring","ring"
"PF3D7_0515100",-0.375325889523079,0.210102085130242,0.559455062275732,"ring","ring","ring"
"PF3D7_0515200",-0.431334748605643,-0.294028610457779,0.408517651192787,"ring","ring-ring","ring"
"PF3D7_0515300",-0.177032482659835,-0.339860867854767,-0.438959587986604,"ring","ring","ring"
"PF3D7_0515400",-0.267684948842688,0.20638735497826,0.289365501343835,"ring-ring","ring","ring"
"PF3D7_0515500",-0.744623225672635,-0.11293370373302,0.728816392919675,"ring","ring-ring","ring"
"PF3D7_0515600",-0.0761856728408059,-0.0968184998795677,-0.0379466057456067,"ring","ring","ring"
"PF3D7_0515700",-0.374713098479658,0.594355659233453,0.888680254156621,"ring","ring","ring"
"PF3D7_0515800",-0.243463989421748,0.359115342541251,0.580567981570068,"ring","ring","ring"
"PF3D7_0515900",-0.3225025319831,0.236525474712615,0.212489348722743,"ring-ring","ring","ring-ring"
"PF3D7_0516000",0.64595522335488,-0.212260572737123,-0.745979269746303,"ring","ring-ring","ring"
"PF3D7_0516100",-0.411811970675608,-0.252524572355045,0.272701718592796,"ring","ring-ring","ring"
"PF3D7_0516200",-0.319902633364408,-0.158162592405338,0.191056148452948,"ring","ring","ring"
"PF3D7_0516300",0.392735868982262,0.275038997091624,-0.117696871890638,"ring","ring","ring"
"PF3D7_0516400",0.78479905560832,0.396074531431158,-0.388724524177162,"ring","ring","ring"
"PF3D7_0516500",-0.531447739841729,0.63098214989065,1.07861750301732,"ring","ring","ring"
"PF3D7_0516600",0.349290311515486,-0.236248219349195,-0.567747595573289,"ring","ring","ring"
"PF3D7_0516700",0.529549672494618,0.297750519999095,-0.27367207844243,"ring","ring","ring"
"PF3D7_0516800",-0.551527703207004,-0.315875875437134,0.363049676533973,"ring","ring","ring"
"PF3D7_0516900",-0.129985233690955,-0.176987331957877,0.104883540929187,"ring","ring","ring"
"PF3D7_0517000",0.180926538168681,0.302084490092292,0.216651503344417,"ring","ring","ring"
"PF3D7_0517100",-0.32294766118298,0.18560036798988,0.260375015425148,"ring-ring","ring","ring"
"PF3D7_0517200",-0.762251512591515,-0.600547306155476,0.162561076694958,"ring","ring","ring-ring"
"PF3D7_0517300",0.451109156557088,-0.224319966598596,-0.29081777292127,"ring","ring-ring","ring"
"PF3D7_0517400",0.374271509791055,0.149150157846109,-0.225121351944945,"ring","ring","ring"
"PF3D7_0517500",-0.590492162299564,0.489343101964329,0.828530825811906,"ring","ring","ring-ring"
"PF3D7_0517600",-0.619779971484383,-0.971653138056881,-0.70288403641006,"ring","ring","ring"
"PF3D7_0517700",0.772672052001016,0.452471088505362,-0.320200963495654,"ring","ring","ring"
"PF3D7_0517800",-0.731574285873226,-0.289302767085566,0.520765261935577,"ring","ring","ring"
"PF3D7_0517900",-0.401870713390937,0.533965859673855,0.836898888233078,"ring","ring","ring"
"PF3D7_0518000",-0.464928121389148,-0.261812245127325,0.526862303902539,"ring","ring","ring"
"PF3D7_0518100",0.711957980811491,0.431692555283965,-0.280265425527526,"ring","ring","ring"
"PF3D7_0518200",0.256898987228011,0.904122766843328,0.667794571805701,"ring","ring","ring"
"PF3D7_0518300",-0.0969149660538371,0.31732854137943,0.40735830215162,"ring","ring","ring"
"PF3D7_0518400",-0.400000568617713,0.512079586804546,0.769594249144917,"ring","ring","ring"
"PF3D7_0518500",0.475471478781459,-0.170180783541906,-0.446879528292255,"ring","ring","ring"
"PF3D7_0518600",0.177680696777722,0.178717501365387,0.156999977574289,"ring","ring","ring-ring"
"PF3D7_0518700",-0.306220285213414,-0.75325119752031,-0.706442133974577,"ring","ring","ring"
"PF3D7_0518800",-0.119914907957731,-0.337437677135317,-0.326961499090988,"ring","ring","ring-ring"
"PF3D7_0518900",-0.0437247333241173,-0.358037641066098,-0.378375826187804,"ring","ring-ring","ring-ring"
"PF3D7_0519000",-0.307315381296508,-0.155357590932095,0.251538694919685,"ring","ring","ring"
"PF3D7_0519100",-0.443049221498426,0.317293521209956,0.643221524279145,"ring","ring-ring","ring"
"PF3D7_0519200",-0.654050983486791,-0.27919292940647,0.691567235322123,"ring","ring","ring"
"PF3D7_0519300",-0.170742533845617,0.289902307372667,0.218399178064753,"ring-ring","ring","ring"
"PF3D7_0519400",0.30087269803029,0.443704270076824,0.242023031879378,"ring","ring","ring"
"PF3D7_0519500",-0.380864288143265,-0.744849807202715,-0.365666724331538,"ring","ring","ring"
"PF3D7_0519600",-0.224046858365671,-0.228104517549743,0.2587842697995,"ring","ring","ring"
"PF3D7_0519700",0.589208623935746,-0.295256150530485,-0.624337318209507,"ring","ring","ring"
"PF3D7_0519800",0.321422145006931,-0.368047701468164,-0.618340018773829,"ring","ring","ring"
"PF3D7_0519900",0.229798223190967,0.428756137176131,0.198957913985164,"ring","ring","ring"
"PF3D7_0520000",0.180378809815193,0.167919420773033,-0.225741779990062,"ring","ring","ring-ring"
"PF3D7_0520100",0.227399260178077,0.23492823080408,-0.115689421478362,"ring","ring","ring-ring"
"PF3D7_0520200",0.463944075495391,-0.33413414773966,-0.738746949974718,"ring","ring","ring"
"PF3D7_0520300",-0.430433226446392,0.21946858809367,0.592198449438475,"ring","ring","ring"
"PF3D7_0520400",0.408234241779732,0.263243548083688,-0.144990693696044,"ring","ring","ring"
"PF3D7_0520500",-0.225326571730249,0.244054572937314,0.333736712514573,"ring-ring","ring","ring"
"PF3D7_0520600",0.341083179337221,0.151723790586401,-0.277880364203146,"ring","ring","ring"
"PF3D7_0520700",0.527823403361826,0.245200513871233,-0.282622889490592,"ring","ring","ring"
"PF3D7_0520800",0.297583268459806,-0.430221805244208,-0.727805073704013,"ring","ring","ring"
"PF3D7_0520900",-0.256755724507717,-0.105097582651975,0.190546971070409,"ring","ring","ring"
"PF3D7_0521000",0.316607756481957,-0.374585965116508,-0.593550106450259,"ring","ring","ring"
"PF3D7_0521100",0.224839326213785,-0.356078435940413,-0.453979497835002,"ring-ring","ring","ring"
